,id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
375,3133204,2010,63814585,2230256,61584329,655455,5583859,23752222,25693698
376,3133303,2010,15030426,13475912,136828347,3584909,979926,78972458,44471721
377,3133402,2010,206591547,21754866,184836682,44300858,51557247,55183638,33794938
378,3133501,2010,202848108,1847315,184374959,2340861,34631711,81626698,4470794
379,3133600,2010,123770367,15565151,108205216,4009256,20623395,62499247,21073318
380,3133709,2010,975684085,28171961,947512124,15941055,703973894,200545611,27051564
381,3133758,2010,517685006,72011291,445673715,4081234,276433618,124691452,40467411
382,3133808,2010,1657410705,248726871,1408683834,17639749,530964467,658744724,201334893
383,3133907,2010,23700104,1063117,22636987,3259061,1297222,6528927,11551777
384,3134004,2010,63441842,2777912,6066393,4503096,9353683,17571927,29235224
385,3134103,2010,39452624,1457746,37994879,10451734,2573312,995623,15013603
386,3134202,2010,168914654,218754627,1470391913,80191565,271851932,901451947,21689647
387,3134301,2010,31956478,844674,31111804,61014,2124233,9078095,13808077
388,3134400,2010,1529028048,56460222,1472567826,58768939,1082172787,237355907,94270193
389,3134509,2010,52377862,1321714,51056147,9139255,22013484,9379274,10524134
390,3134608,2010,98446763,522238,93224383,9557939,7023596,4046912,36173728
391,3134707,2010,55575896,1884584,53691312,8947326,2828487,16342493,25573006
392,3134806,2010,57548558,2681257,54867301,14254016,3022427,20262423,17328435
393,3134905,2010,307463223,37414094,270049128,23054548,65226512,128581556,53186512
394,3135001,2010,39642472,5637194,34005277,1023508,14410853,9320271,9250645
395,3135050,2010,233405595,16328682,217076913,56356899,33110318,60956888,66652808
396,3135076,2010,33690402,739377,32951025,7491786,1349904,7682838,16426497
397,3135100,2010,490115175,39624632,450490543,31739876,54957281,224968751,138824635
398,3135209,2010,339717897,2121486,318503037,23694207,1923367,146056226,129518934
399,3135308,2010,34617445,1321434,33296011,11802298,1908501,9443969,10141243
400,3135357,2010,31017494,1004688,30012806,3063363,1270915,8215073,17463455
401,3135407,2010,128821271,38463881,90357389,2400842,51425908,20394638,16136002
402,3135456,2010,26599306,1109586,2548972,1298288,834699,695962,16397114
403,3135506,2010,71700013,261227,69087743,19489693,2966368,18674729,27956954
404,3135605,2010,41793277,2079217,3971406,6691835,2802023,12206049,18014153
405,3135704,2010,70356036,2610631,67745405,20218217,20729096,13296793,13501299
406,3135803,2010,109208013,3604267,105603746,13401187,6568597,33934646,51699317
407,3135902,2010,33063892,887697,32176195,10720803,1386799,8400146,11668446
408,3136009,2010,65480958,2285119,63195838,8238147,4069187,18949209,31939295
409,3136108,2010,6881739,960079,67857312,1527339,41940356,10974073,13415544
410,3136207,2010,1697019969,308149659,138887031,709354,620244327,579524519,188392109
411,3136306,2010,617035519,49901065,567134454,142388813,100908943,220433392,103403305
412,3136405,2010,2878396,3009313,25774647,6127718,2157394,6719758,10769777
413,3136504,2010,42849065,1269487,41579579,6381117,2014933,11561261,21622267
414,3136520,2010,17729432,512619,17216813,2123057,1180631,4088428,9824697
415,3136553,2010,26349003,1212657,25136346,3843508,3206129,6289315,11797394
416,3136579,2010,22824535,61008,22214455,6021911,867778,4156983,11167783
417,3136603,2010,40734119,1984782,38749338,9973941,3084896,12554674,13135826
418,3136652,2010,806639078,174374524,632264554,2915843,377187598,190075459,62085653
419,3136702,2010,9912515129,1676643201,8235871928,56027592,2215124555,4749600214,1215119566
420,3136801,2010,25311576,801855,24509721,7640337,1141245,5989528,9738611
421,3136900,2010,85096188,3751888,813443,25981484,9821067,26071085,19470663
422,3136959,2010,25442659,741471,24701189,454981,11541,5583865,13413414
423,3137007,2010,71314504,1831251,69483253,588817,2330509,17239656,44024917
424,3137106,2010,80104955,372022,76384735,19995976,17530025,21555544,1730319
425,3137205,2010,786658642,99459218,687199424,25128601,214707506,348147063,99216255
426,3137304,2010,27436745,1329431,26107314,6253987,237108,6296133,11186114
427,3137403,2010,90792931,4723811,8606912,21638825,8837179,28571806,27021311
428,3137502,2010,14743055,5175061,142255489,53942802,7063869,43439602,37809216
429,3137536,2010,93467788,6028151,87439637,31892178,12026689,24001814,19518956
430,3137601,2010,982774177,140807982,841966195,2718166,332878459,378204585,128164985
431,3137700,2010,168092088,14604732,153487356,2579746,7238937,72305877,48145082
432,3137809,2010,179753679,12171137,167582543,21251355,20762891,81572765,43995533
433,3137908,2010,18555894,853503,17702391,1430777,992801,6166971,9111841
434,3138005,2010,45132161,2421422,42710739,8694785,4143024,1445451,1541842
435,3138104,2010,79405136,4245955,75159181,42071774,2459814,14571995,16055599
436,3138203,2010,1494001949,18576579,1308236159,46095288,338799401,710833264,212508205
437,3138302,2010,22840564,785353,22055212,5225186,1280314,6515001,903471
438,3138351,2010,23275642,1047749,22227893,1749266,1345162,6771469,12361996
439,3138401,2010,577376541,55170362,522206179,3099344,91599791,292749796,106863152
440,3138500,2010,46487224,2715375,43771849,7745272,4160516,19000605,12865455
441,3138609,2010,120955318,8326388,11262893,15183191,146355,48050366,34759874
442,3138625,2010,13700983,10652303,126357527,41641857,29586037,35199307,19930326
443,3138658,2010,29545235,754752,28790483,2060854,1436213,7440136,17853279
444,3138674,2010,47008702,816921,46191781,20485261,2200122,8729708,1477669
445,3138682,2010,29249047,1198284,28050763,3674639,1163586,7821101,15391436
446,3138708,2010,40033506,1385536,38647969,11215155,192755,11944764,135605
447,3138807,2010,243054893,21798001,221256892,35411724,29283937,117283019,39278212
448,3138906,2010,35378895,1556495,33822401,4919649,2266478,11575221,15061053
449,3139003,2010,596819439,66694434,530125005,74674687,104281305,268026425,83142588
450,3139102,2010,49889656,2014623,47875034,18003307,4172267,14704248,10995212
451,3139201,2010,93829138,4439627,89389511,11139715,6942325,30679516,40627955
452,3139250,2010,22994983,702064,2229292,2608037,678526,5222639,13783717
453,3139300,2010,10326444,3878249,99386191,1764506,5425279,3334269,42973161
454,3139409,2010,1109457523,11098928,998468243,76928893,202435322,546546022,172558007
455,3139508,2010,225450149,22218371,203231778,23637522,9980341,121640912,47973004
456,3139607,2010,206461337,14639288,191822048,1329554,1756431,101452613,59509585
457,3139706,2010,75415076,8155037,67260039,8709181,17063511,24551753,16935595
458,3139805,2010,100179742,8302743,91877,6535175,26926748,33515286,24899791
459,3139904,2010,86632604,4395171,82237433,1025824,7181779,34268706,30528708
460,3140001,2010,3690160556,127314432,3562846125,10647865,2586120234,803860358,162217668
461,3140100,2010,21621347,756846,20864501,2773893,1180044,5967752,10942811
462,3140159,2010,74243295,5246371,68996925,6200868,7627663,26853267,28315126
463,3140209,2010,23369504,1613298,21756206,3875193,1834525,76047,8441788
464,3140308,2010,21838845,811547,21027298,2757237,943744,5839348,1148697
465,3140407,2010,2336665,529341,22837309,8826099,926665,5232291,7852254
466,3140506,2010,156044275,13298711,142745564,31899877,287612,52531438,29553049
467,3140530,2010,75197735,3403811,71793924,26988508,12640478,16184761,15980176
468,3140555,2010,31338653,91224,30426414,274002,2499725,7769033,17417636
469,3140605,2010,24893024,879237,24013788,4827307,1169736,6356925,1165982
470,3140704,2010,403967305,44194106,359773199,21042336,154451128,11997736,64302375
471,3140803,2010,387353341,70409184,316944157,3534756,51414447,228149048,33845906
472,3140852,2010,67477132,2001701,65475431,24259856,455122,11873589,24790767
473,3140902,2010,170545118,20185287,150359832,20412973,21772905,71195121,36978833
474,3141009,2010,65688065,3170047,62518018,4972869,4134878,27425188,25985082
475,3141108,2010,673868445,95292805,578575639,12147311,296481477,192438478,77508373
476,3141207,2010,37954223,1783887,36170336,10636387,5584967,9814542,1013444
477,3141306,2010,52659431,1197824,51461607,29407835,2305173,9964574,9784024
478,3141405,2010,119038328,5886639,113151689,8359287,19228435,41494067,440699
479,3141504,2010,36865365,1289781,35575583,6208618,3543359,10405649,15417958
480,3141603,2010,59877928,352188,56356049,635757,5114787,2376431,21119382
481,3141702,2010,26545562,857062,25688499,1938152,1439082,8110176,1420109
482,3141801,2010,137669959,4795568,132874391,18691189,6317224,43893747,63972231
483,3141900,2010,35677941,907334,34770607,8238081,6637902,10096515,9798109
484,3142007,2010,58022866,273947,55283395,496163,2739595,19757047,27825123
485,3142106,2010,90586186,80237,82562486,9322238,11211746,38360454,23668048
486,3142205,2010,132578776,6818101,125760675,8610738,48411509,39006603,29731825
487,3142254,2010,36186965,3524345,3266262,232771,1480955,17067954,11786001
488,3142304,2010,30637733,2300085,28337648,1649127,2821909,12434053,11432559
489,3142403,2010,45122871,2597445,42525426,6197261,2077187,17789018,1646196
490,3142502,2010,18425364,39183,18033535,6804118,770527,336736,7091529
491,3142601,2010,115169152,11778578,103390574,15702638,40774684,29587034,17326218
492,3142700,2010,80863974,329341,77570563,9837676,7200759,27027168,33504961
493,3142809,2010,265413506,12877908,252535597,11369293,1212658,81048647,45667441
494,3142908,2010,99934007,4184651,95749356,7609104,5626246,37065403,45448603
495,3143005,2010,149192991,1262405,136568941,34285526,29734835,43915435,28633144
496,3143104,2010,74343999,91965784,651474206,112873781,59048312,381393046,98159066
497,3143153,2010,17007953,37457,16633383,1446777,1078329,3912693,10195585
498,3143203,2010,223710399,14158346,209552053,5024766,22120333,92525678,44658382
499,3143302,2010,4843675092,513742911,4329932181,108460351,115705876,2302096719,762316351
500,3143401,2010,237578023,2210527,215472753,14543189,34671645,116532082,49725836
501,3143450,2010,3083718,971438,29865742,4580852,126609,7180811,16837989
502,3143500,2010,93114246,3841949,89272297,30405933,5498319,2784583,25522215
503,3143609,2010,37122109,1880519,3524159,14832955,1308099,10123769,8976767
504,3143708,2010,54879834,1245077,53634757,2296959,33476269,8763544,9097984
505,3143807,2010,34382587,1335287,33047301,4809207,1973059,1204892,14216115
506,3143906,2010,1218094945,110503068,1107591877,23183668,206915732,655520379,221972098
507,3144003,2010,180737977,11578123,169159854,31084814,2334993,59771034,54954077
508,3144102,2010,224214974,16019826,208195148,38803782,30408132,96024448,42958786
509,3144201,2010,1651754,574887,15942653,1753203,803367,416669,9219393
510,3144300,2010,52563526,36480626,489154633,14747897,72379956,18602268,83273027
511,3144359,2010,32676879,1190404,31486474,2186524,1737211,12899257,14663482
512,3144375,2010,2154128,1013613,20527667,4947412,881639,5048996,964962
513,3144409,2010,40890121,2445399,38444723,10202723,2608419,14221978,11411603
514,3144508,2010,101930679,4352082,97578597,11285507,49385514,19308215,17599361
515,3144607,2010,227754748,11607937,216146811,71955061,11781395,78322237,54088117
516,3144656,2010,39812545,1290058,38522487,5878027,1792786,8541598,22310075
517,3144672,2010,23622912,576914,23045998,7860356,107156,4686799,9427283
518,3144706,2010,273507323,494458,224061523,3416721,83501856,95419367,41723579
519,3144805,2010,53825638,340157382,5042406418,131592,3355295569,1439833681,247145577
520,3144904,2010,22223673,721527,21502145,4549402,1038933,5885735,10028076
521,3145000,2010,617921787,17826586,600095202,192043565,299238198,72992277,35821162
522,3145059,2010,48912776,1739865,47172912,12210399,3654993,1451326,1679426
523,3145109,2010,173609201,8425341,165183859,66049861,9480251,55835697,3381805
524,3145208,2010,1010516157,118300658,892215498,801451,398188382,32607673,159935876
525,3145307,2010,112678468,4561532,108116935,1511269,6119667,29881759,5700282
526,3145356,2010,4144343,1689076,39754354,3059188,3388892,10965143,22341132
527,3145372,2010,22906654,20883,20818354,1196879,173562,6129916,11755938
528,3145406,2010,12836914,398472,12438443,1730662,527179,3369156,6811446
529,3145455,2010,47183614,2796058,44387556,2080543,1642904,8288449,13650774
530,3145505,2010,20328499,884624,19443876,3497533,897232,6891174,8157937
531,3145604,2010,434492289,37530519,39696177,28345736,81422045,201878123,85315866
532,3145703,2010,15788852,568545,15220307,3005198,95949,3934574,7321045
533,3145802,2010,27078236,1057477,26020759,10466706,126071,5732795,8560548
534,3145851,2010,27555776,867189,26688587,6739774,1262247,6535019,12151547
535,3145877,2010,33491033,1583867,31907166,4396548,1426348,9742293,16341977
536,3145901,2010,2047668344,433470466,1614197877,363292,100078568,510772531,99006746
537,3146008,2010,398544228,38850611,359693617,34994333,65686903,191111138,67901243
538,3146107,2010,3713842157,217280918,3496561239,11076269,2412002493,873824559,199657918
539,3146206,2010,27353709,718889,2663482,3462683,1956222,7012352,14203563
540,3146255,2010,28615541,1679306,26936234,4028188,1645337,7963225,13299484
541,3146305,2010,949959,3551979,91443921,2949661,5283705,32237519,50973035
542,3146404,2010,37241431,190196,35339472,9164556,1923997,10793493,13457426
543,3146503,2010,162196139,22045022,140151118,14593748,67748739,37545339,20263292
544,3146552,2010,25568743,727746,24840997,4825151,945749,4931329,14138768
545,3146602,2010,11879726,436056,1144367,1035497,746882,3646197,6015095
546,3146701,2010,38381087,1341889,37039198,6308587,3563993,12404259,14762359
547,3146750,2010,25198848,535189,24663659,3898592,1135361,5532507,14097199
548,3146909,2010,160378643,10358094,150020549,28092003,39430547,49238592,33259407
549,3147006,2010,1701105337,104739124,1596366214,243442086,576923919,576645248,199354961
550,3147105,2010,1577111323,213581252,1363530071,56660906,473094545,652534916,181239703
551,3147204,2010,266338703,20378481,245960222,53324069,57499688,9168138,43455085
552,3147303,2010,309859293,43749433,26610986,10048047,107550013,104084107,44427694
553,3147402,2010,289500459,2877592,260724539,16362026,83472223,108405047,52485244
554,3147501,2010,10529344,404532,10124812,848106,415792,2735422,6125491
555,3147600,2010,214361737,16795664,197566073,49641152,51445985,61764325,34714611
556,3147709,2010,944131,11806217,82606883,12805622,24978906,26297954,18524402
557,3147808,2010,1360177,530343,13071427,1282979,685456,4249757,6853235
558,3147907,2010,1408579153,13297073,1275608423,9041276,245623575,720135989,2194361
559,3147956,2010,24213475,602825,2361065,4503477,1029436,5267926,12809811
560,3148004,2010,1996955158,195164367,1801790792,148956043,331657291,1013692663,307484795
561,3148103,2010,1282274787,120633182,1161641605,212940575,153716518,604851305,190133208
562,3148202,2010,40174878,3005577,37169302,253214,8265061,13327864,13044237
563,3148301,2010,47333723,1311086,46022636,13318155,2250566,11667481,18786434
564,3148400,2010,24756506,848759,23907747,4920762,1260958,5642693,12083333
565,3148509,2010,42179071,1553888,40625183,7149956,3212952,11899658,18362617
566,3148608,2010,101351667,4879054,96472613,28266239,3879365,27939374,36387635
567,3148707,2010,136505103,6322785,130182318,1021999,25539427,43247147,51175755
568,3148756,2010,3932831,1344127,37984183,13400794,1932258,700984,15641291
569,3148806,2010,15844177,497895,15346282,2442251,805133,3926317,8172582
570,3148905,2010,53968425,9212819,44755606,9073288,13134608,11713716,10833993
571,3149002,2010,19493421,580124,18913297,388206,4639679,385894,6532619
572,3149101,2010,76793942,2446571,74347371,20596004,4580849,24748437,24422082
573,3149150,2010,40951778,1118912,39832866,7216965,1251838,8868433,22495631
574,3149200,2010,54034576,1722713,52311863,21535134,3627633,15559939,11589157
575,3149309,2010,1134938418,158626317,976312101,1122935,501017747,32955754,134507464
576,3149408,2010,11927048,454608,1147244,1907494,44681,2964177,6153959
